@relation 'pacman-data-weka.filters.unsupervised.attribute.Remove-R26,28-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C26-L5-weka.filters.unsupervised.attribute.AddExpression-Ea11-a1-NposxrelGUno-weka.filters.unsupervised.attribute.AddExpression-Ea12-a2-NposyrelGUno-weka.filters.unsupervised.attribute.AddExpression-Ea13-a1-NposxrelGDos-weka.filters.unsupervised.attribute.AddExpression-Ea14-a2-NposyrelGDos-weka.filters.unsupervised.attribute.AddExpression-Ea15-a1-NposxrelGTres-weka.filters.unsupervised.attribute.AddExpression-Ea16-a2-NposyrelGTres-weka.filters.unsupervised.attribute.AddExpression-Ea17-a1-NposxrelGCuatro-weka.filters.unsupervised.attribute.AddExpression-Ea18-a2-NposyrelGCuatro-weka.filters.unsupervised.attribute.Remove-R1-2,11-18-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,19,20,21,22,23,24,16-weka.filters.unsupervised.attribute.Remove-R13'

@attribute LegalWest {0,1}
@attribute LegalEast {0,1}
@attribute LegalNorth {0,1}
@attribute LegalSouth {0,1}
@attribute GUno {True,False}
@attribute GDos {True,False}
@attribute GTres {True,False}
@attribute GCuatro {True,False}
@attribute distGUno numeric
@attribute distGDos numeric
@attribute distGTres numeric
@attribute distGCuatro numeric
@attribute movaleatorio {0,1}
@attribute distComida numeric
@attribute posxrelGUno numeric
@attribute posyrelGUno numeric
@attribute posxrelGDos numeric
@attribute posyrelGDos numeric
@attribute posxrelGTres numeric
@attribute posyrelGTres numeric
@attribute posxrelGCuatro numeric
@attribute posyrelGCuatro numeric
@attribute class {West,East,South,North,Stop}

@data
1,1,0,1,False,False,True,True,0,0,10,13,1,14,-4,-4,-2,-4,8,2,10,3,South
1,1,1,1,False,False,True,True,0,0,8,12,1,11,-8,-3,-6,-3,3,5,5,6,South
1,1,1,1,False,False,True,True,0,0,5,10,1,9,-9,-4,-7,-4,3,2,4,5,South
1,1,1,1,False,False,True,True,0,0,5,12,0,9,-9,-4,-7,-4,3,2,5,6,South
1,0,1,1,False,False,True,True,0,0,7,10,1,9,-10,-3,-8,-3,2,5,4,7,South
1,0,1,1,False,False,True,True,0,0,5,12,1,9,-10,-3,-8,-3,1,4,4,7,South
1,1,0,1,False,False,True,True,0,0,7,11,1,8,-10,-4,-8,-4,4,3,6,6,South
1,0,1,1,False,False,True,True,0,0,7,12,1,9,-10,-3,-8,-3,3,4,5,7,South
1,0,1,1,False,False,True,True,0,0,5,10,1,9,-10,-3,-8,-3,2,3,4,7,South
1,0,1,1,False,False,True,True,0,0,6,7,1,9,-10,-3,-8,-3,2,4,3,5,South
1,1,0,1,False,False,True,True,0,0,4,6,1,-1,-13,-10,-11,-10,1,-3,4,-3,South
1,1,0,1,False,False,True,False,0,0,17,0,1,-1,-5,-10,-3,-10,10,-7,1,-10,South
1,0,1,1,False,False,True,False,0,0,15,0,1,-1,-5,-9,-3,-9,10,-5,1,-9,South
1,1,0,1,False,False,True,False,0,0,19,0,0,-1,-3,-8,-1,-8,13,-6,3,-8,South
1,1,0,1,False,False,True,False,0,0,16,0,1,-1,-6,-8,-4,-8,10,-6,0,-8,South
1,1,1,1,False,False,True,False,0,0,14,0,1,-1,-6,-7,-4,-7,9,-5,0,-7,South
1,1,1,1,False,False,True,False,0,0,13,0,1,-1,-9,-8,-7,-8,7,-6,-3,-8,South
1,1,0,1,False,False,True,False,0,0,14,0,1,-1,-8,-8,-6,-8,8,-6,-2,-8,South
1,1,0,1,False,False,True,False,0,0,14,0,1,-1,-10,-10,-8,-10,7,-7,-4,-10,South
1,1,0,1,False,False,True,False,0,0,18,0,1,-1,-5,-10,-3,-10,12,-6,1,-10,South
1,1,0,1,False,False,True,False,0,0,18,0,1,-1,-5,-10,-3,-10,12,-6,1,-10,South
1,1,0,1,False,False,True,False,0,0,20,0,1,-1,-4,-10,-2,-10,13,-7,2,-10,South
1,0,1,1,False,False,True,False,0,0,19,0,1,-1,-5,-9,-3,-9,12,-7,1,-9,South
1,0,1,1,False,False,True,False,0,0,17,0,0,-1,-5,-9,-3,-9,12,-5,1,-9,South
1,1,0,1,False,False,True,False,0,0,13,0,1,-1,-7,-8,-5,-8,9,-4,-1,-8,South
1,1,1,1,False,False,True,False,0,0,11,0,1,-1,-7,-7,-5,-7,8,-3,-1,-7,South
1,1,1,1,False,False,True,False,0,0,8,0,1,-1,-8,-6,-6,-6,6,-2,-2,-6,South
1,0,1,1,False,False,True,False,0,0,12,0,1,-1,-9,-7,-7,-7,7,-5,-3,-7,South
1,0,1,1,False,False,True,False,0,0,12,0,1,-1,-9,-6,-7,-6,8,-4,-3,-6,South
1,0,1,1,False,False,True,False,0,0,10,0,1,-1,-9,-6,-7,-6,6,-4,-3,-6,South
1,0,1,1,False,False,True,False,0,0,10,0,1,-1,-9,-6,-7,-6,6,-4,-3,-6,South
1,1,0,1,False,False,True,False,0,0,13,0,1,-1,-6,-8,-4,-8,7,-6,0,-8,South
1,1,1,1,False,False,True,False,0,0,12,0,0,-1,-6,-7,-4,-7,7,-5,0,-7,South
1,1,1,1,False,False,True,False,0,0,10,0,1,-1,-7,-6,-5,-6,6,-4,-1,-6,South
1,1,1,1,False,False,True,False,0,0,10,0,1,-1,-8,-5,-6,-5,7,-3,-2,-5,South
1,1,1,1,False,False,True,False,0,0,10,0,1,-1,-8,-5,-6,-5,7,-3,-2,-5,South
1,1,0,1,False,False,True,False,0,0,10,0,1,-1,-8,-8,-6,-8,6,-4,-2,-8,South
1,1,1,1,False,False,True,False,0,0,10,0,1,-1,-8,-7,-6,-7,6,-4,-2,-7,South
1,1,0,1,False,False,True,False,0,0,8,0,1,-1,-8,-8,-6,-8,5,-3,-2,-8,South
1,1,0,1,False,False,True,False,0,0,12,0,1,-1,-7,-8,-5,-8,6,-6,-1,-8,South
1,1,1,1,False,False,True,False,0,0,11,0,1,-1,-8,-7,-6,-7,6,-5,-2,-7,South
1,1,1,1,False,False,True,False,0,0,9,0,1,-1,-7,-6,-5,-6,5,-4,-1,-6,South
1,1,1,1,False,False,True,False,0,0,6,0,1,-1,-8,-5,-6,-5,4,-2,-2,-5,South
1,1,1,1,False,False,True,False,0,0,4,0,0,-1,-8,-4,-6,-4,4,0,-2,-4,South
1,0,1,1,False,False,True,False,0,0,2,0,1,-1,-10,-3,-8,-3,-1,1,-4,-3,South
1,1,0,1,True,True,True,True,6,2,2,13,1,9,0,-6,0,-2,2,0,8,-5,South
1,1,0,1,True,True,True,True,6,2,2,13,1,9,0,-6,0,-2,2,0,8,-5,South
1,1,0,1,True,True,False,True,10,6,0,9,1,5,-4,-6,-4,-2,-5,-10,4,-5,South
1,1,0,1,True,True,False,True,6,2,0,13,1,9,0,-6,0,-2,-1,-10,8,-5,South
1,1,0,1,True,True,False,True,6,2,0,13,1,9,0,-6,0,-2,-1,-10,8,-5,South
1,1,0,1,True,True,False,True,6,2,0,13,0,9,0,-6,0,-2,-1,-10,8,-5,South
1,1,0,1,True,True,False,True,6,2,0,13,1,9,0,-6,0,-2,-1,-10,8,-5,South
1,1,0,1,True,True,False,True,7,3,0,14,1,10,1,-6,1,-2,0,-10,9,-5,South
0,1,1,1,True,True,False,True,6,2,0,13,0,9,1,-5,1,-1,0,-9,9,-4,South
1,1,1,1,True,False,False,True,4,0,0,11,0,7,0,-4,-3,-8,-1,-8,8,-3,South
1,1,1,1,True,False,False,True,3,0,0,10,0,6,0,-3,-3,-7,-1,-7,8,-2,South
1,1,1,1,True,False,False,True,7,0,0,14,1,10,4,-3,1,-7,3,-7,12,-2,South
0,0,1,1,True,False,False,True,10,0,0,17,1,13,5,-5,2,-9,4,-9,13,-4,South
0,1,0,1,True,False,False,True,11,0,0,18,1,14,5,-6,2,-10,4,-10,13,-5,South
0,0,1,1,True,False,False,True,10,0,0,17,1,13,5,-5,2,-9,4,-9,13,-4,South
0,1,1,1,True,False,False,True,9,0,0,16,1,12,5,-4,2,-8,4,-8,13,-3,South
0,0,1,1,True,False,False,True,10,0,0,17,1,13,5,-5,2,-9,4,-9,13,-4,South
0,0,1,1,True,False,False,True,10,0,0,17,1,13,5,-5,2,-9,4,-9,13,-4,South
0,0,1,1,True,False,False,True,10,0,0,17,1,13,5,-5,2,-9,4,-9,13,-4,South
1,1,0,1,True,False,False,True,7,0,0,14,1,10,3,-4,0,-8,2,-8,11,-3,South
1,1,1,1,True,False,False,True,6,0,0,13,1,9,3,-3,0,-7,2,-7,11,-2,South
1,1,0,1,True,False,False,True,7,0,0,14,1,10,3,-4,0,-8,2,-8,11,-3,South
1,1,1,1,True,False,False,True,3,0,0,10,0,6,0,-3,-3,-7,-1,-7,8,-2,South
1,1,0,1,True,False,False,True,6,0,0,13,1,9,0,-6,-3,-10,-1,-10,8,-5,South
1,0,1,1,True,False,False,True,5,0,0,12,1,8,0,-5,-3,-9,-1,-9,8,-4,South
1,1,1,1,True,False,False,True,4,0,0,11,1,7,0,-4,-3,-8,-1,-8,8,-3,South
1,1,1,1,True,False,False,True,3,0,0,10,0,6,0,-3,-3,-7,-1,-7,8,-2,South
1,1,1,1,True,False,False,True,4,0,0,11,1,7,1,-3,-2,-7,0,-7,9,-2,South
1,1,0,1,True,False,False,True,5,0,0,10,1,6,-1,-4,-4,-8,-2,-8,7,-3,South
1,1,1,1,True,False,False,True,4,0,0,9,1,5,-1,-3,-4,-7,-2,-7,7,-2,South
1,1,0,1,True,False,False,True,6,0,0,13,1,9,0,-6,-3,-10,-1,-10,8,-5,South
1,0,1,1,True,False,False,True,5,0,0,12,0,8,0,-5,-3,-9,-1,-9,8,-4,South
1,1,1,1,True,False,False,True,4,0,0,11,0,7,0,-4,-3,-8,-1,-8,8,-3,South
1,1,1,1,True,False,False,True,3,0,0,10,0,6,0,-3,-3,-7,-1,-7,8,-2,South
1,1,1,1,True,False,False,True,4,0,0,11,1,7,0,-4,-3,-8,-1,-8,8,-3,South
1,1,1,1,True,False,False,True,3,0,0,10,1,6,0,-3,-3,-7,-1,-7,8,-2,South
1,1,1,1,True,False,False,True,3,0,0,10,0,6,0,-3,-3,-7,-1,-7,8,-2,South
1,1,1,1,True,False,False,True,3,0,0,10,0,6,0,-3,-3,-7,-1,-7,8,-2,South
1,1,1,1,True,False,False,True,5,0,0,8,1,4,-2,-3,-5,-7,-3,-7,6,-2,South
1,1,1,1,True,False,False,True,3,0,0,10,0,6,0,-3,-3,-7,-1,-7,8,-2,South
1,1,1,1,True,False,False,True,4,0,0,9,1,5,-1,-3,-4,-7,-2,-7,7,-2,South
1,1,1,1,True,False,False,True,5,0,0,12,1,8,2,-3,-1,-7,1,-7,10,-2,South
1,1,1,1,True,False,False,True,6,0,0,13,1,9,3,-3,0,-7,2,-7,11,-2,South
1,1,1,1,True,False,False,True,3,0,0,10,0,6,0,-3,-3,-7,-1,-7,8,-2,South
0,1,1,1,True,False,False,True,6,0,0,13,1,9,1,-5,-2,-9,0,-9,9,-4,South
0,1,1,1,True,False,False,True,6,0,0,13,1,9,1,-5,-2,-9,0,-9,9,-4,South
1,1,1,1,True,False,False,True,4,0,0,11,0,7,0,-4,-3,-8,-1,-8,8,-3,South
1,1,1,1,True,False,False,True,3,0,0,10,0,6,0,-3,-3,-7,-1,-7,8,-2,South
1,1,1,1,True,False,False,True,4,0,0,11,1,7,1,-3,-2,-7,0,-7,9,-2,South
1,1,1,1,True,False,False,True,3,0,0,10,1,6,0,-3,-3,-7,-1,-7,8,-2,South
1,0,1,1,True,False,False,True,5,0,0,12,1,8,0,-5,-3,-9,-1,-9,8,-4,South
1,0,1,1,True,False,False,True,5,0,0,12,0,8,0,-5,-3,-9,-1,-9,8,-4,South
1,1,1,1,True,False,False,True,4,0,0,11,0,7,0,-4,-3,-8,-1,-8,8,-3,South
1,1,1,1,True,False,False,True,3,0,0,10,0,6,0,-3,-3,-7,-1,-7,8,-2,South
1,1,1,1,True,False,False,True,5,0,0,12,0,8,2,-3,-1,-7,1,-7,10,-2,South
1,1,0,1,True,False,False,True,7,0,0,14,0,10,3,-4,0,-8,2,-8,11,-3,South
1,1,1,1,True,False,False,True,3,0,0,10,0,6,0,-3,-3,-7,-1,-7,8,-2,South
1,1,1,1,True,False,False,True,3,0,0,10,1,6,0,-3,-3,-7,-1,-7,8,-2,South
1,1,0,1,True,False,False,True,5,0,0,10,1,6,-1,-4,-4,-8,-2,-8,7,-3,South
1,1,1,1,True,False,False,True,3,0,0,10,0,6,0,-3,-3,-7,-1,-7,8,-2,South
1,0,1,1,True,False,False,True,5,0,0,12,1,8,0,-5,-3,-9,-1,-9,8,-4,South
1,1,0,1,True,False,False,True,6,0,0,13,1,9,2,-4,-1,-8,1,-8,10,-3,South
1,1,0,1,True,False,False,True,6,0,0,13,1,9,2,-4,-1,-8,1,-8,10,-3,South
1,1,1,1,True,False,False,True,3,0,0,10,0,6,0,-3,-3,-7,-1,-7,8,-2,South
1,1,1,1,True,False,False,True,6,0,0,13,0,9,3,-3,0,-7,2,-7,11,-2,South
1,1,1,1,True,False,False,True,6,0,0,13,1,9,3,-3,0,-7,2,-7,11,-2,South
0,1,1,1,True,False,False,True,6,0,0,13,1,9,1,-5,-2,-9,0,-9,9,-4,South
1,1,1,1,True,False,False,True,5,0,0,12,0,8,1,-4,-2,-8,0,-8,9,-3,South
1,1,1,1,True,False,False,True,3,0,0,10,0,6,0,-3,-3,-7,-1,-7,8,-2,South
1,1,1,1,True,False,False,True,3,0,0,10,0,6,0,-3,-3,-7,-1,-7,8,-2,South
0,1,1,1,True,False,False,True,7,0,0,14,1,10,5,-2,2,-6,4,-6,13,-1,South
1,1,1,1,True,False,False,True,3,0,0,10,0,6,0,-3,-3,-7,-1,-7,8,-2,South
1,1,1,1,True,False,False,True,3,0,0,10,1,6,0,-3,-3,-7,-1,-7,8,-2,South
1,1,1,1,True,False,False,True,4,0,0,7,1,3,-2,-2,-5,-6,-3,-6,6,-1,South
0,1,1,1,True,False,False,True,3,0,0,6,1,2,-2,-1,-5,-5,-3,-5,6,0,South
0,1,1,1,True,False,False,True,3,0,0,6,0,2,-2,-1,-5,-5,-3,-5,6,0,South
1,1,0,1,False,False,False,True,0,0,0,10,1,6,-4,-4,-2,-4,0,-4,9,1,South
1,1,1,1,False,False,False,True,0,0,0,8,1,4,-7,-3,-5,-3,-3,-3,6,2,South
1,1,1,1,False,False,False,True,0,0,0,8,1,4,-7,-3,-5,-3,-3,-3,6,2,South
1,0,1,1,False,False,False,True,0,0,0,5,0,7,-9,-6,-7,-6,-5,-6,4,-1,South
1,1,0,1,False,False,False,True,0,0,0,8,1,6,-8,-8,-6,-8,-4,-8,5,-3,South
1,1,1,1,False,False,False,True,0,0,0,7,0,7,-8,-7,-6,-7,-4,-7,5,-2,South
1,0,1,1,False,False,False,True,0,0,0,6,1,6,-9,-7,-7,-7,-5,-7,4,-2,South
1,0,1,1,False,False,False,True,0,0,0,6,1,6,-9,-7,-7,-7,-5,-7,4,-2,South
1,0,1,1,False,False,False,True,0,0,0,6,1,6,-9,-7,-7,-7,-5,-7,4,-2,South
1,0,1,1,False,False,False,True,0,0,0,5,1,7,-9,-6,-7,-6,-5,-6,4,-1,South
1,1,1,1,False,False,False,True,0,0,0,7,0,7,-8,-7,-6,-7,-4,-7,5,-2,South
1,0,1,1,False,False,False,True,0,0,0,5,1,7,-9,-6,-7,-6,-5,-6,4,-1,South
1,0,1,1,False,False,False,True,0,0,0,5,1,7,-9,-6,-7,-6,-5,-6,4,-1,South
1,1,1,1,False,False,False,True,0,0,0,5,1,9,-8,-5,-6,-5,-4,-5,5,0,South
1,0,1,1,False,False,False,True,0,0,0,6,1,6,-9,-7,-7,-7,-5,-7,4,-2,South
1,1,0,1,False,False,False,True,0,0,0,10,0,8,-6,-8,-4,-8,-2,-8,7,-3,South
1,0,1,1,False,False,False,True,0,0,0,6,1,6,-9,-7,-7,-7,-5,-7,4,-2,South
1,0,1,1,False,False,False,True,0,0,0,5,1,7,-9,-6,-7,-6,-5,-6,4,-1,South
1,1,0,1,False,False,False,True,0,0,0,10,1,8,-6,-8,-4,-8,-2,-8,7,-3,South
1,1,1,1,False,False,False,True,0,0,0,9,1,9,-6,-7,-4,-7,-2,-7,7,-2,South
1,1,1,1,False,False,False,True,0,0,0,10,0,10,-5,-7,-3,-7,-1,-7,8,-2,South
1,0,1,1,False,False,False,True,0,0,0,12,1,8,-5,-9,-3,-9,-1,-9,8,-4,South
1,1,0,1,False,False,False,True,0,0,0,14,1,10,-4,-10,-2,-10,0,-10,9,-5,South
1,0,1,1,False,False,False,True,0,0,0,12,1,8,-5,-9,-3,-9,-1,-9,8,-4,South
1,1,0,1,False,False,False,True,0,0,0,10,1,8,-6,-8,-4,-8,-2,-8,7,-3,South
1,1,1,1,False,False,False,True,0,0,0,7,1,7,-8,-7,-6,-7,-4,-7,5,-2,South
1,1,1,1,False,False,False,True,0,0,0,8,1,8,-7,-7,-5,-7,-3,-7,6,-2,South
1,0,1,1,False,False,False,True,0,0,0,6,1,6,-9,-7,-7,-7,-5,-7,4,-2,South
1,0,1,1,False,False,False,True,0,0,0,5,1,7,-9,-6,-7,-6,-5,-6,4,-1,South
1,1,0,1,False,False,False,True,0,0,0,9,1,5,-9,-10,-7,-10,-5,-10,4,-5,South
0,1,1,1,False,False,False,True,0,0,0,8,1,4,-9,-9,-7,-9,-5,-9,4,-4,South
1,1,0,1,False,False,False,True,0,0,0,13,1,9,-5,-10,-3,-10,-1,-10,8,-5,South
1,0,1,1,False,False,False,True,0,0,0,12,1,8,-5,-9,-3,-9,-1,-9,8,-4,South
1,1,1,1,False,False,False,True,0,0,0,12,1,10,-4,-8,-2,-8,0,-8,9,-3,South
1,1,1,1,False,False,False,True,0,0,0,11,0,11,-4,-7,-2,-7,0,-7,9,-2,South
1,1,1,1,False,False,False,True,0,0,0,14,1,14,-1,-7,1,-7,3,-7,12,-2,South
1,1,0,1,False,False,False,True,0,0,0,15,1,13,-1,-8,1,-8,3,-8,12,-3,South
0,0,1,1,False,False,False,True,0,0,0,17,1,13,0,-9,2,-9,4,-9,13,-4,South
0,0,1,1,False,False,False,True,0,0,0,17,1,13,0,-9,2,-9,4,-9,13,-4,South
0,0,1,1,False,False,False,True,0,0,0,17,1,13,0,-9,2,-9,4,-9,13,-4,South
0,1,1,1,False,False,False,True,0,0,0,16,1,14,0,-8,2,-8,4,-8,13,-3,South
1,1,1,1,False,False,False,True,0,0,0,9,1,9,-6,-7,-4,-7,-2,-7,7,-2,South
1,1,1,1,False,False,False,True,0,0,0,8,1,8,-7,-7,-5,-7,-3,-7,6,-2,South
1,1,0,1,False,False,False,True,0,0,0,10,0,8,-6,-8,-4,-8,-2,-8,7,-3,South
1,0,1,1,False,False,False,True,0,0,0,6,1,6,-9,-7,-7,-7,-5,-7,4,-2,South
1,0,1,1,False,False,False,True,0,0,0,5,1,7,-9,-6,-7,-6,-5,-6,4,-1,South
1,0,1,1,False,False,False,True,0,0,0,5,1,7,-9,-6,-7,-6,-5,-6,4,-1,South
1,1,1,1,False,False,False,True,0,0,0,5,1,9,-8,-5,-6,-5,-4,-5,5,0,South
1,0,1,1,False,False,False,True,0,0,0,5,1,7,-9,-6,-7,-6,-5,-6,4,-1,South
1,0,1,1,False,False,False,True,0,0,0,4,1,8,-9,-5,-7,-5,-5,-5,4,0,South
1,0,1,1,False,False,False,True,0,0,0,5,1,7,-9,-6,-7,-6,-5,-6,4,-1,South
1,0,1,1,False,False,False,True,0,0,0,4,1,8,-9,-5,-7,-5,-5,-5,4,0,South
1,1,1,1,False,False,False,True,0,0,0,5,1,9,-9,-4,-7,-4,-5,-4,4,1,South
1,1,1,1,False,False,False,True,0,0,0,6,1,10,-9,-3,-7,-3,-5,-3,4,2,South
1,1,1,1,False,False,False,True,0,0,0,1,1,5,-13,-4,-11,-4,-9,-4,0,1,South
1,1,1,1,True,True,True,True,12,11,3,3,0,6,-8,-4,-9,2,0,-3,0,2,South
1,1,1,1,True,True,True,True,10,12,1,3,0,5,-7,-3,-9,3,0,-1,1,3,South
1,1,1,1,True,True,False,False,7,5,0,0,1,14,-1,-6,-4,1,-1,-10,1,-10,South
0,1,1,1,True,True,False,False,7,6,0,0,1,13,-1,-6,-4,2,-1,-9,1,-9,South
1,1,0,1,True,True,False,False,11,6,0,0,1,15,6,-5,-2,4,2,-8,4,-8,South
1,1,1,1,True,True,False,False,9,6,0,0,1,16,5,-4,-1,5,2,-7,4,-7,South
1,1,1,1,True,True,False,False,7,10,0,0,1,16,3,-4,-3,7,1,-6,3,-6,South
1,1,1,1,True,True,False,False,6,9,0,0,1,15,1,-5,-3,6,1,-7,3,-7,South
1,1,1,1,True,True,False,False,5,8,0,0,0,14,0,-5,-2,6,0,-7,2,-7,South
1,1,1,1,True,True,False,False,4,10,0,0,0,15,0,-4,-3,7,0,-6,2,-6,South
1,1,1,1,True,True,False,False,3,11,0,0,0,16,0,-3,-3,8,0,-5,2,-5,South
1,1,1,1,True,True,False,False,1,9,0,0,0,18,0,-1,-1,8,1,-4,3,-4,South
1,1,0,1,False,True,False,False,0,2,0,0,1,15,-2,-8,0,2,2,-8,4,-8,South
1,1,1,1,False,True,False,False,0,6,0,0,1,17,-1,-7,2,4,3,-7,5,-7,South
1,1,0,1,False,True,False,False,0,7,0,0,1,13,-4,-8,-4,3,0,-8,2,-8,South
1,1,1,1,False,True,False,False,0,5,0,0,1,14,-5,-10,-4,1,-1,-10,1,-10,South
0,1,1,1,False,True,False,False,0,6,0,0,1,13,-5,-9,-4,2,-1,-9,1,-9,South
1,1,1,1,False,True,False,False,0,9,0,0,1,11,-6,-8,-6,3,-2,-8,0,-8,South
1,1,0,1,False,True,False,False,0,5,0,0,1,13,-4,-8,-2,3,0,-8,2,-8,South
1,1,1,1,False,True,False,False,0,5,0,0,1,15,-3,-7,-2,3,1,-7,3,-7,South
1,1,1,1,False,True,False,False,0,8,0,0,1,14,-4,-7,-4,4,0,-7,2,-7,South
1,1,1,1,False,True,False,False,0,8,0,0,1,15,-4,-6,-4,4,0,-6,2,-6,South
1,1,1,1,False,True,False,False,0,10,0,0,0,16,-4,-5,-4,6,0,-5,2,-5,South
1,1,0,1,False,True,False,False,0,3,0,0,1,16,-1,-8,1,2,3,-8,5,-8,South
1,1,1,1,False,True,False,False,0,5,0,0,0,15,-3,-7,-2,3,1,-7,3,-7,South
1,1,0,1,False,True,False,False,0,3,0,0,1,15,-2,-8,0,3,2,-8,4,-8,South
1,1,0,1,False,True,False,False,0,4,0,0,1,16,-1,-8,2,2,3,-8,5,-8,South
1,1,1,1,True,True,True,False,14,8,6,0,0,8,-8,-6,-8,0,0,-6,-6,-11,South
1,1,1,1,True,True,True,False,13,9,5,0,0,7,-8,-5,-8,1,0,-5,-6,-10,South
1,1,1,1,True,True,True,False,12,10,4,0,0,6,-8,-4,-8,2,0,-4,-6,-9,South
1,1,1,1,True,True,True,False,11,11,3,0,0,5,-8,-3,-8,3,0,-3,-6,-8,South
1,1,1,1,True,True,True,False,10,12,2,0,0,6,-8,-2,-8,4,0,-2,-6,-7,South
1,1,1,1,True,True,True,False,9,13,1,0,0,7,-8,-1,-8,5,0,-1,-6,-6,South
1,1,1,1,False,True,False,False,0,4,0,0,1,12,-5,-8,-1,3,-1,-8,1,-8,South
1,1,1,1,False,True,False,False,0,5,0,0,1,13,-5,-7,-1,4,-1,-7,1,-7,South
1,1,1,1,False,True,False,False,0,5,0,0,1,13,-5,-7,-1,4,-1,-7,1,-7,South
1,1,0,1,False,True,False,False,0,3,0,0,1,13,-4,-8,0,3,0,-8,2,-8,South
1,1,0,1,False,True,False,False,0,4,0,0,1,14,-3,-8,1,3,1,-8,3,-8,South
1,1,1,1,False,True,False,False,0,5,0,0,1,15,-3,-7,1,4,1,-7,3,-7,South
1,1,1,1,False,True,False,False,0,5,0,0,1,15,-3,-7,1,4,1,-7,3,-7,South
1,1,0,1,False,True,False,False,0,3,0,0,1,13,-4,-8,0,3,0,-8,2,-8,South
1,1,1,1,False,True,False,False,0,3,0,0,1,13,-6,-10,-2,1,-2,-10,0,-10,South
0,1,0,1,True,True,True,True,5,9,16,19,1,-1,3,-2,9,0,13,-3,16,-2,South
0,1,0,1,True,True,True,True,4,9,13,16,1,-1,1,-3,9,0,13,0,15,0,South
0,0,1,1,True,True,True,True,3,10,14,15,1,-1,1,-2,9,1,13,1,15,1,South
0,1,1,1,True,True,True,True,1,12,16,15,1,-1,0,-1,10,2,14,2,14,2,South
0,0,1,1,False,True,True,True,0,11,16,17,1,-1,0,-4,10,1,15,1,16,1,South
0,1,0,1,False,True,True,True,0,12,18,17,1,-1,0,-5,12,0,17,-1,16,0,South
0,0,1,1,False,True,True,True,0,12,19,18,1,-1,0,-4,11,1,17,-2,16,1,South
0,1,1,1,False,True,True,True,0,14,18,19,0,-1,0,-3,12,2,17,-1,17,2,South
1,1,0,1,False,True,True,True,0,10,13,14,1,-1,-3,-3,10,0,13,0,13,2,South
1,1,0,1,False,True,True,True,0,12,16,14,1,-1,-2,-3,11,1,15,1,13,2,South
1,1,0,1,False,True,True,True,0,11,16,13,1,-1,-3,-3,10,1,14,2,11,2,South
1,1,0,1,False,True,True,True,0,9,11,13,1,-1,-3,-3,7,2,10,-1,10,2,South
1,1,0,1,False,True,True,True,0,7,10,13,1,-1,-4,-3,5,2,10,0,11,2,South
1,1,0,1,False,True,True,True,0,8,9,11,1,-1,-4,-3,6,2,8,-1,10,0,South
1,1,0,1,False,True,True,True,0,5,7,10,1,-1,-5,-3,3,2,7,0,9,0,South
1,1,1,1,False,True,True,True,0,6,7,7,1,-1,-6,-3,4,2,7,0,7,-1,South
1,1,1,1,False,True,True,True,0,9,10,9,0,-1,-6,-3,7,2,9,-1,7,-1,South
1,1,0,1,False,True,True,True,0,15,13,12,1,-1,-2,-3,13,2,12,-1,12,0,South
1,1,0,1,False,True,True,True,0,14,16,16,1,-1,-2,-3,13,1,15,1,15,2,South
0,1,1,1,False,True,True,True,0,17,18,15,1,-1,0,-3,15,2,17,1,16,0,South
1,1,0,1,False,True,True,True,0,10,15,15,1,-1,-1,-3,9,-1,13,2,16,0,South
1,1,0,1,False,True,True,True,0,9,16,15,0,-1,-2,-3,9,0,14,2,15,-1,South
1,1,0,1,False,True,True,True,0,10,16,12,1,-1,-2,-3,9,-1,14,2,12,0,South
1,1,0,1,False,True,True,True,0,12,14,15,1,-1,-2,-3,11,-1,13,1,15,1,South
1,1,0,1,False,True,True,True,0,12,15,18,0,-1,-1,-3,11,-1,14,1,16,1,South
0,0,1,1,False,True,True,True,0,10,18,15,1,-1,0,-4,8,-2,17,-1,14,-2,South
0,0,1,1,False,True,True,True,0,5,10,4,1,-1,-6,-4,4,-1,9,-1,2,-1,South
1,1,0,1,False,True,True,True,0,1,7,2,1,-1,-7,-3,1,0,7,0,2,-1,South
1,1,0,1,False,True,True,False,0,4,8,0,1,-1,-9,-3,-3,1,6,2,-3,-3,South
1,1,0,1,False,True,True,False,0,2,8,0,1,-1,-9,-3,-2,0,6,2,-3,-3,South
1,1,0,1,False,False,True,False,0,0,8,0,1,-1,-8,-3,-6,-3,6,2,-2,-3,South
0,0,1,1,False,False,True,False,0,0,6,0,1,-1,-6,-4,-4,-4,5,-1,0,-4,South
1,1,0,1,False,False,True,False,0,0,7,0,1,-1,-5,-3,-3,-3,7,0,1,-3,South
1,1,0,1,False,False,True,False,0,0,10,0,1,-1,-5,-3,-3,-3,10,0,1,-3,South
1,1,0,1,False,False,True,False,0,0,9,0,1,-1,-7,-3,-5,-3,7,2,-1,-3,South
1,1,0,1,False,False,True,False,0,0,10,0,1,-1,-5,-3,-3,-3,9,-1,1,-3,South
