@relation 'pacman-data-weka.filters.unsupervised.attribute.AddExpression-Ea11-a1-NposxrelGUno-weka.filters.unsupervised.attribute.AddExpression-Ea12-a2-NposyrelGUno-weka.filters.unsupervised.attribute.AddExpression-Ea13-a1-NposxrelGDos-weka.filters.unsupervised.attribute.AddExpression-Ea14-a2-NposyrelGDos-weka.filters.unsupervised.attribute.AddExpression-Ea15-a1-NposxrelGTres-weka.filters.unsupervised.attribute.AddExpression-Ea16-a2-NposyrelGTres-weka.filters.unsupervised.attribute.AddExpression-Ea17-a1-NposxrelGCuatro-weka.filters.unsupervised.attribute.AddExpression-Ea18-a2-NposyrelGCuatro-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,29,30,31,32,33,34,35,36,28'

@attribute posx numeric
@attribute posy numeric
@attribute LegalWest {0,1}
@attribute LegalEast {0,1}
@attribute LegalNorth {0,1}
@attribute LegalSouth {0,1}
@attribute GUno {True,False}
@attribute GDos {True,False}
@attribute GTres {True,False}
@attribute GCuatro {True,False}
@attribute posxGUno numeric
@attribute posyGUno numeric
@attribute posxGDos numeric
@attribute posyGDos numeric
@attribute posxGTres numeric
@attribute posyGTres numeric
@attribute posxGCuatro numeric
@attribute posyGCuatro numeric
@attribute distGUno numeric
@attribute distGDos numeric
@attribute distGTres numeric
@attribute distGCuatro numeric
@attribute fantasmaCercano numeric
@attribute movaleatorio {0,1}
@attribute distComida numeric
@attribute score numeric
@attribute class {West,East,South,North,Stop}
@attribute posxrelGUno numeric
@attribute posyrelGUno numeric
@attribute posxrelGDos numeric
@attribute posyrelGDos numeric
@attribute posxrelGTres numeric
@attribute posyrelGTres numeric
@attribute posxrelGCuatro numeric
@attribute posyrelGCuatro numeric
@attribute scoreNext numeric

@data
6,7,1,1,1,0,True,False,False,True,6,5,3,1,5,1,14,6,2,0,0,9,0,1,5,184,North,0,-2,-3,-6,-1,-6,8,-1,183
6,8,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,3,0,0,10,0,1,6,183,North,0,-3,-3,-7,-1,-7,8,-2,182
6,9,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,4,0,0,11,0,1,7,182,West,0,-4,-3,-8,-1,-8,8,-3,181
5,9,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,5,0,0,12,0,1,8,181,East,1,-4,-2,-8,0,-8,9,-3,180
6,9,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,4,0,0,11,0,1,7,180,North,0,-4,-3,-8,-1,-8,8,-3,179
6,10,1,0,1,1,True,False,False,True,6,5,3,1,5,1,14,6,5,0,0,12,0,1,8,179,North,0,-5,-3,-9,-1,-9,8,-4,178
6,11,1,1,0,1,True,False,False,True,6,5,3,1,5,1,14,6,6,0,0,13,0,1,9,178,South,0,-6,-3,-10,-1,-10,8,-5,177
6,10,1,0,1,1,True,False,False,True,6,5,3,1,5,1,14,6,5,0,0,12,0,0,8,177,South,0,-5,-3,-9,-1,-9,8,-4,176
6,9,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,4,0,0,11,0,0,7,176,South,0,-4,-3,-8,-1,-8,8,-3,175
6,8,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,3,0,0,10,0,0,6,175,South,0,-3,-3,-7,-1,-7,8,-2,174
6,7,1,1,1,0,True,False,False,True,6,5,3,1,5,1,14,6,2,0,0,9,0,1,5,174,North,0,-2,-3,-6,-1,-6,8,-1,173
6,8,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,3,0,0,10,0,1,6,173,West,0,-3,-3,-7,-1,-7,8,-2,172
5,8,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,4,0,0,11,0,1,7,172,East,1,-3,-2,-7,0,-7,9,-2,171
6,8,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,3,0,0,10,0,1,6,171,North,0,-3,-3,-7,-1,-7,8,-2,170
6,9,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,4,0,0,11,0,1,7,170,South,0,-4,-3,-8,-1,-8,8,-3,169
6,8,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,3,0,0,10,0,1,6,169,South,0,-3,-3,-7,-1,-7,8,-2,168
6,7,1,1,1,0,True,False,False,True,6,5,3,1,5,1,14,6,2,0,0,9,0,1,5,168,East,0,-2,-3,-6,-1,-6,8,-1,167
7,7,1,1,1,0,True,False,False,True,6,5,3,1,5,1,14,6,3,0,0,8,0,0,4,167,East,-1,-2,-4,-6,-2,-6,7,-1,166
8,7,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,4,0,0,7,0,0,3,166,West,-2,-2,-5,-6,-3,-6,6,-1,165
7,7,1,1,1,0,True,False,False,True,6,5,3,1,5,1,14,6,3,0,0,8,0,1,4,165,East,-1,-2,-4,-6,-2,-6,7,-1,164
8,7,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,4,0,0,7,0,1,3,164,West,-2,-2,-5,-6,-3,-6,6,-1,163
7,7,1,1,1,0,True,False,False,True,6,5,3,1,5,1,14,6,3,0,0,8,0,1,4,163,Stop,-1,-2,-4,-6,-2,-6,7,-1,162
7,7,1,1,1,0,True,False,False,True,6,5,3,1,5,1,14,6,3,0,0,8,0,1,4,162,East,-1,-2,-4,-6,-2,-6,7,-1,161
8,7,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,4,0,0,7,0,1,3,161,East,-2,-2,-5,-6,-3,-6,6,-1,160
9,7,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,5,0,0,6,0,1,2,160,North,-3,-2,-6,-6,-4,-6,5,-1,159
9,8,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,6,0,0,7,0,1,3,159,West,-3,-3,-6,-7,-4,-7,5,-2,158
8,8,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,5,0,0,8,0,0,4,158,West,-2,-3,-5,-7,-3,-7,6,-2,157
7,8,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,4,0,0,9,0,0,5,157,West,-1,-3,-4,-7,-2,-7,7,-2,156
6,8,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,3,0,0,10,0,0,6,156,South,0,-3,-3,-7,-1,-7,8,-2,155
6,7,1,1,1,0,True,False,False,True,6,5,3,1,5,1,14,6,2,0,0,9,0,1,5,155,East,0,-2,-3,-6,-1,-6,8,-1,154
7,7,1,1,1,0,True,False,False,True,6,5,3,1,5,1,14,6,3,0,0,8,0,1,4,154,Stop,-1,-2,-4,-6,-2,-6,7,-1,153
7,7,1,1,1,0,True,False,False,True,6,5,3,1,5,1,14,6,3,0,0,8,0,1,4,153,Stop,-1,-2,-4,-6,-2,-6,7,-1,152
7,7,1,1,1,0,True,False,False,True,6,5,3,1,5,1,14,6,3,0,0,8,0,1,4,152,Stop,-1,-2,-4,-6,-2,-6,7,-1,151
7,7,1,1,1,0,True,False,False,True,6,5,3,1,5,1,14,6,3,0,0,8,0,1,4,151,North,-1,-2,-4,-6,-2,-6,7,-1,150
7,8,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,4,0,0,9,0,1,5,150,West,-1,-3,-4,-7,-2,-7,7,-2,149
6,8,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,3,0,0,10,0,1,6,149,East,0,-3,-3,-7,-1,-7,8,-2,148
7,8,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,4,0,0,9,0,0,5,148,West,-1,-3,-4,-7,-2,-7,7,-2,147
6,8,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,3,0,0,10,0,0,6,147,South,0,-3,-3,-7,-1,-7,8,-2,146
6,7,1,1,1,0,True,False,False,True,6,5,3,1,5,1,14,6,2,0,0,9,0,1,5,146,West,0,-2,-3,-6,-1,-6,8,-1,145
5,7,1,1,1,0,True,False,False,True,6,5,3,1,5,1,14,6,3,0,0,10,0,1,6,145,Stop,1,-2,-2,-6,0,-6,9,-1,144
5,7,1,1,1,0,True,False,False,True,6,5,3,1,5,1,14,6,3,0,0,10,0,1,6,144,West,1,-2,-2,-6,0,-6,9,-1,143
4,7,1,1,1,0,True,False,False,True,6,5,3,1,5,1,14,6,4,0,0,11,0,1,7,143,Stop,2,-2,-1,-6,1,-6,10,-1,142
4,7,1,1,1,0,True,False,False,True,6,5,3,1,5,1,14,6,4,0,0,11,0,1,7,142,Stop,2,-2,-1,-6,1,-6,10,-1,141
4,7,1,1,1,0,True,False,False,True,6,5,3,1,5,1,14,6,4,0,0,11,0,1,7,141,Stop,2,-2,-1,-6,1,-6,10,-1,140
4,7,1,1,1,0,True,False,False,True,6,5,3,1,5,1,14,6,4,0,0,11,0,1,7,140,East,2,-2,-1,-6,1,-6,10,-1,139
5,7,1,1,1,0,True,False,False,True,6,5,3,1,5,1,14,6,3,0,0,10,0,0,6,139,Stop,1,-2,-2,-6,0,-6,9,-1,138
5,7,1,1,1,0,True,False,False,True,6,5,3,1,5,1,14,6,3,0,0,10,0,1,6,138,East,1,-2,-2,-6,0,-6,9,-1,137
6,7,1,1,1,0,True,False,False,True,6,5,3,1,5,1,14,6,2,0,0,9,0,1,5,137,West,0,-2,-3,-6,-1,-6,8,-1,136
5,7,1,1,1,0,True,False,False,True,6,5,3,1,5,1,14,6,3,0,0,10,0,1,6,136,East,1,-2,-2,-6,0,-6,9,-1,135
6,7,1,1,1,0,True,False,False,True,6,5,3,1,5,1,14,6,2,0,0,9,0,1,5,135,East,0,-2,-3,-6,-1,-6,8,-1,134
7,7,1,1,1,0,True,False,False,True,6,5,3,1,5,1,14,6,3,0,0,8,0,1,4,134,East,-1,-2,-4,-6,-2,-6,7,-1,133
8,7,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,4,0,0,7,0,1,3,133,North,-2,-2,-5,-6,-3,-6,6,-1,132
8,8,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,5,0,0,8,0,1,4,132,South,-2,-3,-5,-7,-3,-7,6,-2,131
8,7,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,4,0,0,7,0,0,3,131,North,-2,-2,-5,-6,-3,-6,6,-1,130
8,8,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,5,0,0,8,0,0,4,130,West,-2,-3,-5,-7,-3,-7,6,-2,129
7,8,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,4,0,0,9,0,0,5,129,West,-1,-3,-4,-7,-2,-7,7,-2,128
6,8,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,3,0,0,10,0,0,6,128,South,0,-3,-3,-7,-1,-7,8,-2,127
6,7,1,1,1,0,True,False,False,True,6,5,3,1,5,1,14,6,2,0,0,9,0,1,5,127,North,0,-2,-3,-6,-1,-6,8,-1,126
6,8,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,3,0,0,10,0,1,6,126,East,0,-3,-3,-7,-1,-7,8,-2,125
7,8,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,4,0,0,9,0,1,5,125,West,-1,-3,-4,-7,-2,-7,7,-2,124
6,8,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,3,0,0,10,0,1,6,124,East,0,-3,-3,-7,-1,-7,8,-2,123
7,8,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,4,0,0,9,0,1,5,123,South,-1,-3,-4,-7,-2,-7,7,-2,122
7,7,1,1,1,0,True,False,False,True,6,5,3,1,5,1,14,6,3,0,0,8,0,1,4,122,West,-1,-2,-4,-6,-2,-6,7,-1,121
6,7,1,1,1,0,True,False,False,True,6,5,3,1,5,1,14,6,2,0,0,9,0,1,5,121,West,0,-2,-3,-6,-1,-6,8,-1,120
5,7,1,1,1,0,True,False,False,True,6,5,3,1,5,1,14,6,3,0,0,10,0,0,6,120,West,1,-2,-2,-6,0,-6,9,-1,119
4,7,1,1,1,0,True,False,False,True,6,5,3,1,5,1,14,6,4,0,0,11,0,1,7,119,Stop,2,-2,-1,-6,1,-6,10,-1,118
4,7,1,1,1,0,True,False,False,True,6,5,3,1,5,1,14,6,4,0,0,11,0,1,7,118,North,2,-2,-1,-6,1,-6,10,-1,117
4,8,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,5,0,0,12,0,1,8,117,West,2,-3,-1,-7,1,-7,10,-2,116
3,8,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,6,0,0,13,0,1,9,116,East,3,-3,0,-7,2,-7,11,-2,115
4,8,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,5,0,0,12,0,1,8,115,South,2,-3,-1,-7,1,-7,10,-2,114
4,7,1,1,1,0,True,False,False,True,6,5,3,1,5,1,14,6,4,0,0,11,0,1,7,114,East,2,-2,-1,-6,1,-6,10,-1,113
5,7,1,1,1,0,True,False,False,True,6,5,3,1,5,1,14,6,3,0,0,10,0,1,6,113,Stop,1,-2,-2,-6,0,-6,9,-1,112
5,7,1,1,1,0,True,False,False,True,6,5,3,1,5,1,14,6,3,0,0,10,0,0,6,112,Stop,1,-2,-2,-6,0,-6,9,-1,111
5,7,1,1,1,0,True,False,False,True,6,5,3,1,5,1,14,6,3,0,0,10,0,1,6,111,West,1,-2,-2,-6,0,-6,9,-1,110
4,7,1,1,1,0,True,False,False,True,6,5,3,1,5,1,14,6,4,0,0,11,0,1,7,110,West,2,-2,-1,-6,1,-6,10,-1,109
3,7,1,1,1,0,True,False,False,True,6,5,3,1,5,1,14,6,5,0,0,12,0,1,8,109,North,3,-2,0,-6,2,-6,11,-1,108
3,8,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,6,0,0,13,0,1,9,108,South,3,-3,0,-7,2,-7,11,-2,107
3,7,1,1,1,0,True,False,False,True,6,5,3,1,5,1,14,6,5,0,0,12,0,1,8,107,West,3,-2,0,-6,2,-6,11,-1,106
2,7,1,1,1,0,True,False,False,True,6,5,3,1,5,1,14,6,6,0,0,13,0,1,9,106,Stop,4,-2,1,-6,3,-6,12,-1,105
2,7,1,1,1,0,True,False,False,True,6,5,3,1,5,1,14,6,6,0,0,13,0,1,9,105,Stop,4,-2,1,-6,3,-6,12,-1,104
2,7,1,1,1,0,True,False,False,True,6,5,3,1,5,1,14,6,6,0,0,13,0,0,9,104,East,4,-2,1,-6,3,-6,12,-1,103
3,7,1,1,1,0,True,False,False,True,6,5,3,1,5,1,14,6,5,0,0,12,0,1,8,103,Stop,3,-2,0,-6,2,-6,11,-1,102
3,7,1,1,1,0,True,False,False,True,6,5,3,1,5,1,14,6,5,0,0,12,0,1,8,102,West,3,-2,0,-6,2,-6,11,-1,101
2,7,1,1,1,0,True,False,False,True,6,5,3,1,5,1,14,6,6,0,0,13,0,1,9,101,East,4,-2,1,-6,3,-6,12,-1,100
3,7,1,1,1,0,True,False,False,True,6,5,3,1,5,1,14,6,5,0,0,12,0,1,8,100,East,3,-2,0,-6,2,-6,11,-1,99
4,7,1,1,1,0,True,False,False,True,6,5,3,1,5,1,14,6,4,0,0,11,0,1,7,99,Stop,2,-2,-1,-6,1,-6,10,-1,98
4,7,1,1,1,0,True,False,False,True,6,5,3,1,5,1,14,6,4,0,0,11,0,1,7,98,West,2,-2,-1,-6,1,-6,10,-1,97
3,7,1,1,1,0,True,False,False,True,6,5,3,1,5,1,14,6,5,0,0,12,0,1,8,97,Stop,3,-2,0,-6,2,-6,11,-1,96
3,7,1,1,1,0,True,False,False,True,6,5,3,1,5,1,14,6,5,0,0,12,0,0,8,96,North,3,-2,0,-6,2,-6,11,-1,95
3,8,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,6,0,0,13,0,0,9,95,East,3,-3,0,-7,2,-7,11,-2,94
4,8,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,5,0,0,12,0,0,8,94,East,2,-3,-1,-7,1,-7,10,-2,93
5,8,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,4,0,0,11,0,0,7,93,East,1,-3,-2,-7,0,-7,9,-2,92
6,8,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,3,0,0,10,0,0,6,92,South,0,-3,-3,-7,-1,-7,8,-2,91
6,7,1,1,1,0,True,False,False,True,6,5,3,1,5,1,14,6,2,0,0,9,0,1,5,91,West,0,-2,-3,-6,-1,-6,8,-1,90
5,7,1,1,1,0,True,False,False,True,6,5,3,1,5,1,14,6,3,0,0,10,0,1,6,90,North,1,-2,-2,-6,0,-6,9,-1,89
5,8,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,4,0,0,11,0,1,7,89,North,1,-3,-2,-7,0,-7,9,-2,88
5,9,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,5,0,0,12,0,1,8,88,North,1,-4,-2,-8,0,-8,9,-3,87
5,10,0,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,6,0,0,13,0,1,9,87,South,1,-5,-2,-9,0,-9,9,-4,86
5,9,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,5,0,0,12,0,1,8,86,North,1,-4,-2,-8,0,-8,9,-3,85
5,10,0,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,6,0,0,13,0,1,9,85,South,1,-5,-2,-9,0,-9,9,-4,84
5,9,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,5,0,0,12,0,0,8,84,East,1,-4,-2,-8,0,-8,9,-3,83
6,9,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,4,0,0,11,0,0,7,83,South,0,-4,-3,-8,-1,-8,8,-3,82
6,8,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,3,0,0,10,0,0,6,82,South,0,-3,-3,-7,-1,-7,8,-2,81
6,7,1,1,1,0,True,False,False,True,6,5,3,1,5,1,14,6,2,0,0,9,0,1,5,81,North,0,-2,-3,-6,-1,-6,8,-1,80
6,8,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,3,0,0,10,0,1,6,80,West,0,-3,-3,-7,-1,-7,8,-2,79
5,8,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,4,0,0,11,0,1,7,79,South,1,-3,-2,-7,0,-7,9,-2,78
5,7,1,1,1,0,True,False,False,True,6,5,3,1,5,1,14,6,3,0,0,10,0,1,6,78,Stop,1,-2,-2,-6,0,-6,9,-1,77
5,7,1,1,1,0,True,False,False,True,6,5,3,1,5,1,14,6,3,0,0,10,0,1,6,77,North,1,-2,-2,-6,0,-6,9,-1,76
5,8,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,4,0,0,11,0,1,7,76,East,1,-3,-2,-7,0,-7,9,-2,75
6,8,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,3,0,0,10,0,1,6,75,South,0,-3,-3,-7,-1,-7,8,-2,74
6,7,1,1,1,0,True,False,False,True,6,5,3,1,5,1,14,6,2,0,0,9,0,0,5,74,East,0,-2,-3,-6,-1,-6,8,-1,73
7,7,1,1,1,0,True,False,False,True,6,5,3,1,5,1,14,6,3,0,0,8,0,1,4,73,North,-1,-2,-4,-6,-2,-6,7,-1,72
7,8,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,4,0,0,9,0,1,5,72,West,-1,-3,-4,-7,-2,-7,7,-2,71
6,8,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,3,0,0,10,0,1,6,71,North,0,-3,-3,-7,-1,-7,8,-2,70
6,9,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,4,0,0,11,0,1,7,70,North,0,-4,-3,-8,-1,-8,8,-3,69
6,10,1,0,1,1,True,False,False,True,6,5,3,1,5,1,14,6,5,0,0,12,0,1,8,69,South,0,-5,-3,-9,-1,-9,8,-4,68
6,9,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,4,0,0,11,0,1,7,68,North,0,-4,-3,-8,-1,-8,8,-3,67
6,10,1,0,1,1,True,False,False,True,6,5,3,1,5,1,14,6,5,0,0,12,0,1,8,67,Stop,0,-5,-3,-9,-1,-9,8,-4,66
6,10,1,0,1,1,True,False,False,True,6,5,3,1,5,1,14,6,5,0,0,12,0,0,8,66,South,0,-5,-3,-9,-1,-9,8,-4,65
6,9,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,4,0,0,11,0,0,7,65,South,0,-4,-3,-8,-1,-8,8,-3,64
6,8,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,3,0,0,10,0,0,6,64,South,0,-3,-3,-7,-1,-7,8,-2,63
6,7,1,1,1,0,True,False,False,True,6,5,3,1,5,1,14,6,2,0,0,9,0,1,5,63,North,0,-2,-3,-6,-1,-6,8,-1,62
6,8,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,3,0,0,10,0,1,6,62,West,0,-3,-3,-7,-1,-7,8,-2,61
5,8,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,4,0,0,11,0,1,7,61,East,1,-3,-2,-7,0,-7,9,-2,60
6,8,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,3,0,0,10,0,1,6,60,West,0,-3,-3,-7,-1,-7,8,-2,59
5,8,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,4,0,0,11,0,1,7,59,West,1,-3,-2,-7,0,-7,9,-2,58
4,8,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,5,0,0,12,0,1,8,58,West,2,-3,-1,-7,1,-7,10,-2,57
3,8,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,6,0,0,13,0,1,9,57,East,3,-3,0,-7,2,-7,11,-2,56
4,8,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,5,0,0,12,0,0,8,56,South,2,-3,-1,-7,1,-7,10,-2,55
4,7,1,1,1,0,True,False,False,True,6,5,3,1,5,1,14,6,4,0,0,11,0,1,7,55,North,2,-2,-1,-6,1,-6,10,-1,54
4,8,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,5,0,0,12,0,1,8,54,East,2,-3,-1,-7,1,-7,10,-2,53
5,8,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,4,0,0,11,0,1,7,53,West,1,-3,-2,-7,0,-7,9,-2,52
4,8,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,5,0,0,12,0,1,8,52,West,2,-3,-1,-7,1,-7,10,-2,51
3,8,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,6,0,0,13,0,1,9,51,North,3,-3,0,-7,2,-7,11,-2,50
3,9,1,1,0,1,True,False,False,True,6,5,3,1,5,1,14,6,7,0,0,14,0,1,10,50,East,3,-4,0,-8,2,-8,11,-3,49
4,9,1,1,0,1,True,False,False,True,6,5,3,1,5,1,14,6,6,0,0,13,0,1,9,49,West,2,-4,-1,-8,1,-8,10,-3,48
3,9,1,1,0,1,True,False,False,True,6,5,3,1,5,1,14,6,7,0,0,14,0,0,10,48,South,3,-4,0,-8,2,-8,11,-3,47
3,8,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,6,0,0,13,0,0,9,47,East,3,-3,0,-7,2,-7,11,-2,46
4,8,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,5,0,0,12,0,0,8,46,East,2,-3,-1,-7,1,-7,10,-2,45
5,8,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,4,0,0,11,0,0,7,45,East,1,-3,-2,-7,0,-7,9,-2,44
6,8,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,3,0,0,10,0,0,6,44,South,0,-3,-3,-7,-1,-7,8,-2,43
6,7,1,1,1,0,True,False,False,True,6,5,3,1,5,1,14,6,2,0,0,9,0,1,5,43,West,0,-2,-3,-6,-1,-6,8,-1,42
5,7,1,1,1,0,True,False,False,True,6,5,3,1,5,1,14,6,3,0,0,10,0,1,6,42,North,1,-2,-2,-6,0,-6,9,-1,41
5,8,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,4,0,0,11,0,1,7,41,East,1,-3,-2,-7,0,-7,9,-2,40
6,8,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,3,0,0,10,0,1,6,40,South,0,-3,-3,-7,-1,-7,8,-2,39
6,7,1,1,1,0,True,False,False,True,6,5,3,1,5,1,14,6,2,0,0,9,0,1,5,39,West,0,-2,-3,-6,-1,-6,8,-1,38
5,7,1,1,1,0,True,False,False,True,6,5,3,1,5,1,14,6,3,0,0,10,0,1,6,38,East,1,-2,-2,-6,0,-6,9,-1,37
6,7,1,1,1,0,True,False,False,True,6,5,3,1,5,1,14,6,2,0,0,9,0,1,5,37,Stop,0,-2,-3,-6,-1,-6,8,-1,36
6,7,1,1,1,0,True,False,False,True,6,5,3,1,5,1,14,6,2,0,0,9,0,0,5,36,West,0,-2,-3,-6,-1,-6,8,-1,35
5,7,1,1,1,0,True,False,False,True,6,5,3,1,5,1,14,6,3,0,0,10,0,1,6,35,East,1,-2,-2,-6,0,-6,9,-1,34
6,7,1,1,1,0,True,False,False,True,6,5,3,1,5,1,14,6,2,0,0,9,0,1,5,34,East,0,-2,-3,-6,-1,-6,8,-1,33
7,7,1,1,1,0,True,False,False,True,6,5,3,1,5,1,14,6,3,0,0,8,0,1,4,33,North,-1,-2,-4,-6,-2,-6,7,-1,32
7,8,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,4,0,0,9,0,1,5,32,North,-1,-3,-4,-7,-2,-7,7,-2,31
7,9,1,1,0,1,True,False,False,True,6,5,3,1,5,1,14,6,5,0,0,10,0,1,6,31,South,-1,-4,-4,-8,-2,-8,7,-3,30
7,8,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,4,0,0,9,0,1,5,30,West,-1,-3,-4,-7,-2,-7,7,-2,29
6,8,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,3,0,0,10,0,1,6,29,East,0,-3,-3,-7,-1,-7,8,-2,28
7,8,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,4,0,0,9,0,0,5,28,West,-1,-3,-4,-7,-2,-7,7,-2,27
6,8,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,3,0,0,10,0,0,6,27,South,0,-3,-3,-7,-1,-7,8,-2,26
6,7,1,1,1,0,True,False,False,True,6,5,3,1,5,1,14,6,2,0,0,9,0,1,5,26,Stop,0,-2,-3,-6,-1,-6,8,-1,25
6,7,1,1,1,0,True,False,False,True,6,5,3,1,5,1,14,6,2,0,0,9,0,1,5,25,East,0,-2,-3,-6,-1,-6,8,-1,24
7,7,1,1,1,0,True,False,False,True,6,5,3,1,5,1,14,6,3,0,0,8,0,1,4,24,West,-1,-2,-4,-6,-2,-6,7,-1,23
6,7,1,1,1,0,True,False,False,True,6,5,3,1,5,1,14,6,2,0,0,9,0,1,5,23,North,0,-2,-3,-6,-1,-6,8,-1,22
6,8,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,3,0,0,10,0,1,6,22,North,0,-3,-3,-7,-1,-7,8,-2,21
6,9,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,4,0,0,11,0,1,7,21,North,0,-4,-3,-8,-1,-8,8,-3,20
6,10,1,0,1,1,True,False,False,True,6,5,3,1,5,1,14,6,5,0,0,12,0,1,8,20,South,0,-5,-3,-9,-1,-9,8,-4,19
6,9,1,1,1,1,True,False,False,True,6,5,3,1,5,1,14,6,4,0,0,11,0,0,7,19,East,0,-4,-3,-8,-1,-8,8,-3,18
7,9,1,1,0,1,True,False,False,True,6,5,3,1,5,1,14,6,5,0,0,10,0,1,6,18,West,-1,-4,-4,-8,-2,-8,7,-3,17
